File,Sent_ID,Sentence,Length,Word Order,Category,dependency length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,832,बाकी बच्चे हिंदी बोलते हैं ।,6,SOV,Transitive,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,839,अभी तो वो ऐसे ही थोड़े बहुत वर्ड्ज़ बोलती है पर समझती नहीं ।,14,SOV,Transitive,2.4166666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,868,यहाँ तो कोई बच्चा मैं ने नहीं देखा ।,9,OSV,Transitive,2.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,875,3 लैंग्वेज तो वो भी सुनती है ।,8,OSV,Transitive,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,884,3 लैंग्वेज वो भी सुनती थी ।,7,OSV,Transitive,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,898,या तो ये लोग टाइम काफ़ी देते हैं बच्चों को मतलब ।,12,S-O-IO-V,Ditransitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,902,खैर तुम तो मतलब पूरे टाइम ही घर में रहती हो ।,12,SOV,Transitive,3.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,919,ये तो ये कह रही थी निशा कि जैसे खुशबु जब बाद में इंडिया गयी है ।,17,SOV,Transitive,3.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,923,अब ये अभी बीच में इंडिया गयी थी हमारे सामने ।,11,SOV,Transitive,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,926,तब से वो आ के मतलब हिंदी बोलने लगी ।,10,SOV,Transitive,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,938,नहीं वो ही मैं सोचती हूँ ।,7,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,973,हम लोगों को मतलब एक भी बुरा लगता है ।,10,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,979,मैं ने कहा जरूर मैं कुत्ते रखूंगी ।,8,SOV,Transitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,991,मतलब उस में सब अच्छाई हैं लेकिन 1 बहुत खराबी है कि वो पेशाब कहीं भी कर देता है ।,20,SOV,Transitive,2.611111111111111
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1021,तब वो मतलब मुझे तो बिलकुल ही बर्दाश्त नहीं हुआ ।,11,OSV,Transitive,4.333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6523_gold.conllu,1083,आजकल सब ईमेल एड्रेस ही लिखते हैं ।,8,SOV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,6,एक्चुअली मैं ने क्या बोला था ना वो बोलना नहीं चाहिए था अब ।,14,SOV,Transitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,20,ऐंड वो अर्कांसस जा रहा है ।,7,SOV,Transitive,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,36,चेतन को तुम जानते हो ।,6,OSV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,93,वो क्या कर रहे थे ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,184,मतलब वो 1 महीने के बाद तो तेरे को टेस्ट देना पड़ेगा ।,13,SOV,Transitive,3.5454545454545454
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,190,तेरा जो लर्निंग लाइसेंस है ना वो तेरे को टेक्सस का नया लेना पड़ेगा ।,15,SOV,Transitive,2.230769230769231
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,240,एक्चुअली मैं क्या कर रहा हूँ मैं काम भी थोड़ा धीरे धीरे कर रहा हूँ क्योंकि कि नम्बर ऑफ़ डेज़ बढ़ जाए ।,23,SOV,Transitive,2.761904761904762
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,242,तू हरामीपन कर रहा है ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,276,कहाँ से मतलब तू ने मतलब एड्रेस वगैरह ले के डाला [incomprehensible] ।,13,SOV,Transitive,2.8181818181818183
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,288,एनीवे हम ने सब लोड ।,6,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,324,विंडोज़ 95 संजय ने ले लिया ।,7,OSV,Transitive,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,341,तो संजय ने सेपरेट जा के माइक्रोसॉफ्ट वर्ड ले लिया ।,11,SOV,Transitive,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,378,रखो यार वो तुम क्यों रिटर्न करने ।,8,OSV,Transitive,2.8333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,391,तुम एक आगे की सोचो ।,6,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,411,तो हम लोग अभी एसी स्टार्ट नहीं करते घर में लेकिन ।,12,SOV,Transitive,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,434,उन को मैं ने इन्वाइट किया ।,7,OSV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,436,मैं तुम को फ़ोन करूँगा ।,6,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,459,मैं उन को नहीं जनता था ।,7,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,460,लाइक मेरा उन से सिर्फ़ बात हुआ था फ़ोन पे ।,11,SOV,Transitive,2.4444444444444446
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,463,तो वो फ़िल्म फ़ेस्टिवल वगैरह करते हैं [incomprehensible] ।,9,SOV,Transitive,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,470,मेरे को चिट्ठी देना और मैं भी उन के ऑटोग्रैफ़ ले लूंगा ।,13,SOV,Transitive,2.6363636363636362
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6579_gold.conllu,481,कि यहाँ पे हम उन के डॉक्टर फ़्रैंड को मिलने गए ना ।,13,SOV,Transitive,3.1818181818181817
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,34,अरे यार तुम लोगों ने ठंड़ भेज दी हम को ।,11,S-O-IO-V,Ditransitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,94,तो [anonymized] क्या कर रहा है आजकल ।,8,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,100,मैं ने एक्चुअली आज का पेपर नहीं पढ़ा अभी तक ।,11,SOV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,125,अभी 4 5 साल पहले याद है कि सब कूपर की ले रहे थे ।,15,SOV,Transitive,2.3076923076923075
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,131,कुछ वो कह रहे थे कि उन्होंने क्लीट्स बड़ी पहनी ।,11,SOV,Transitive,2.7777777777777777
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,141,तो बट 1 कोई तो जा के उन के लॉकर रूम से 1 वो बूट ले आया ।,18,SOV,Transitive,4.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,152,कोई फ़ॉल्टी इक्विप्मेंट कह दे सब लोग इधर उधर ।,11,SOV,Transitive,1.7777777777777777
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,168,बट फ़िर भी उन को फ़ुटिंग तो काफ़ी अच्छी मिलती होगी ना अगर वो बड़े क्लीट्स है ।,18,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,229,तो ये सब अपना वही देखते रहते हैं ।,9,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,256,वो ये भी इस चीज़ का फ़ंडा हो ।,9,SOV,Transitive,2.7142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,267,फ़िर दूसरे दिन मैं अपना ट्राए कर रहा था ।,10,SOV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,310,क्योंकि 1 मेरे को पता चला 1 ठीक करता है ।,11,OSV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,312,तो मैं उस को ट्राए कर रहा था ।,9,SOV,Transitive,2.4285714285714284
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,379,यार अपने को तो वीसीआर चहिए देसी पिक्चर देखने के लिए ।,12,SOV,Transitive,2.1
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,437,हम तो वो देख रहे थे अभी जब गौरव वौरव आया था ।,13,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,445,तो गौरव की बेटी क्या कर रही है ।,9,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,501,वो उस से मैं तो काफ़ी इम्प्रेस हो गया ।,10,OSV,Transitive,2.875
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,524,ये इतने फ़ाल्तू प्रोग्रैम देते हैं ना ।,8,SOV,Transitive,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,563,याह लेकिन इन्होंने इंडिया से सिर्फ़ 1 ही लैंगवेज ली है ।,12,SOV,Transitive,3.9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,587,वो उस ने भी 1 2 बार मेल भेजी थी उस को ।,13,S-O-IO-V,Ditransitive,2.4545454545454546
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,597,हाँ वो मेल वेल भेजता रहता है ।,8,SOV,Transitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,598,कुछ उस को चहिए रहता है उस के अकाउंट से ।,11,OSV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,611,तो मैं किसी को मिल नहीं रहा ।,8,SOV,Transitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,614,मेरे को फ़ाइल कैबिनेट चाहिए ।,6,SOV,Transitive,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,617,वो फ़ाइट मारता रहता था तक याद आता था कि फ़ाइल कैबिनेट चाहिए ।,15,SOV,Transitive,2.1538461538461537
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,626,इधर तो तुम थोड़ा आवाज उठाओ ना ।,8,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,627,भई हम को अमेरिकन एक्सप्रेस कॉरपोरेट कार्ड मिल रहा है अभी ।,12,SOV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,631,कॉरपोरेट तो किसी को भी मिल जाता है ।,9,OSV,Transitive,2.142857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,671,तो इसलिए मैं ने बस वो रखा हुआ है ।,10,SOV,Transitive,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,703,मैं भी यही करता हूँ ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,707,अब इस से अच्छा मैं कैश ही ले लेता ।,10,SOV,Transitive,2.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,725,तू ने बोला तो मेरे को चीज़ याद आ गया ।,12,SOV,Transitive,2.7
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,801,एनिवेज़ खुद रिसर्च करते हैं तो दूसरे की रिसर्च में भी हेल्प कर देना चहिए ।,16,SOV,Transitive,2.642857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,14,क्या कहते हैं और तेरे को चेक मिल गया कि नहीं मिला अभी तक ।,15,SOV,Transitive,2.3846153846153846
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,59,उस को मैं गालियाँ नहीं दे सकता ।,8,IO-S-O-V,Ditransitive,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,63,उसे हिंदी समझ में आती है ।,7,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,79,जो एमबीए बन गया ना ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,84,उस को कुछ इन्फ़र्मेशन चाहिए रात को 12 बजे फ़ोन किया ।,12,SOV,Transitive,2.1
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,89,तो अब मेरे को उसे बोलना पड़ा कि भाई मैं तेरे को कल फ़ोन करूँगा ।,16,SOV,Transitive,3.5714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,90,अब मेरे को पैसा लगेगा यार ।,7,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,143,तो मेरे को वो लड़की भी भाव नहीं दे रही है ।,13,IO-S-O-V,Ditransitive,2.727272727272727
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,151,अबे उस को 1 बार तू साले फटकार दे ।,10,OSV,Transitive,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,152,नहीं यार अभी मैं परसों उस से बात कर रहा था कंप्यूटर पे ।,14,SOV,Transitive,2.9166666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,154,मेरे को ही हमेशा बात शुरू करनी पड़ती है ।,10,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,155,मैं ने बात शुरू की तो बोलती है कि आज कल तू मेरे को ज्यादा भाव देता है ।,19,SOV,Transitive,2.9411764705882355
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,155,मैं ने बात शुरू की तो बोलती है कि आज कल तू मेरे को ज्यादा भाव देता है ।,19,S-IO-O-V,Ditransitive,2.9411764705882355
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,163,तो अब उस को कुछ मत करियो ।,9,SOV,Transitive,3.7142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,165,मैं कुछ नहीं किया ।,5,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,167,उस ने मेरे को नहीं देखा होगा लेकिन मैं ने तो उसे देखी थी ।,15,SOV,Transitive,2.5384615384615383
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,167,उस ने मेरे को नहीं देखा होगा लेकिन मैं ने तो उसे देखी थी ।,15,SOV,Transitive,2.5384615384615383
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,168,तो मैं तो उस के हाय तक नहीं किया ।,10,SOV,Transitive,3.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,176,आज मैं ने उसे भेजा ही नहीं तो वो वेट कर रही होगी कि कब बोले कब बोले ।,19,SOV,Transitive,2.235294117647059
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,188,मतलब ऐसे या तो ख़तम हो जाएगी या तो वो कुछ बोलेगी ।,13,SOV,Transitive,2.909090909090909
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,224,तो किसी को किसी चीज़ के बारे में बताऊँगा नहीं ।,13,SOV,Transitive,3.5454545454545454
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,225,जब भी मैं आ के सब को बताता हूँ ना वो ख़तम हो जाती है ।,16,SOV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,246,तो ना वो 1 लड़की को कहती है ।,9,SOV,Transitive,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,270,मैं ने कहा साला जिस को पसंद करो वो तो साला कुछ कहता नहीं होगा ।,16,SOV,Transitive,2.7857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,277,तो मतलब थोड़ा छोटा सा डेल्टा भाव दे दिया ना तो पौने 1 किलोग्रैम या 10 किलोग्रैम बढ़ा दिया उस का ।,23,SOV,Transitive,4.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,285,और क्या कहते हैं मतलब मेरे को उस लड़की ने बात बताई ।,13,IO-S-O-V,Ditransitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,295,ने मेरे को बात बताई ।,7,S-IO-O-V,Ditransitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,299,अब उस ने मेरे को बता तो दी ।,9,SOV,Transitive,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,317,अब मेरे को ये लग रहा है कि ये साली ये सोचती है मेरे बारे में ।,17,SOV,Transitive,2.2666666666666666
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,347,वो बंदी खुद कसेट नहीं दे रही मुझे ।,9,S-O-IO-V,Ditransitive,1.7142857142857142
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,355,उस ने कसेट दी शैला को ।,7,S-O-IO-V,Ditransitive,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,357,मैं ने उसे देखा ।,5,SOV,Transitive,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,371,तो वो मैं ने घर में वो जा के ना ऐसे ही कवर का गाने देख रहा था कौन कौन से हैं ।,23,SOV,Transitive,3.8095238095238093
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,375,फ़िर मैं ने शैला को फ़ोन किया ।,8,SOV,Transitive,2.8333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,382,कहती है वो नहीं उस ने मुझ से कसेट ली थी रिकॉर्ड करने के लिए ।,16,S-IO-O-V,Ditransitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,384,तब उस ने मुझे बात बताई ये वाली कि उस ने मुझे दी कि मैं दूँ तुम को ।,19,S-IO-O-V,Ditransitive,2.411764705882353
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,388,तू भी मेरे अड्वाइज़र कि तरह सब कुछ ना लाइक ठीक कर सकता है ।,15,SOV,Transitive,2.769230769230769
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,392,मतलब लाइक मैं ने जून में मेरा एग्ज़ैम पोस्टपोन करवाया ऑगस्ट में ।,13,SOV,Transitive,3.3636363636363638
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,394,तो अब तेरे को वो पंजाबन ने तेरे को अब बताया है तो तू सब कुछ इक्वेट कर सकता है ।,21,SOV,Transitive,3.3684210526315788
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,394,तो अब तेरे को वो पंजाबन ने तेरे को अब बताया है तो तू सब कुछ इक्वेट कर सकता है ।,21,SOV,Transitive,3.3684210526315788
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,404,तो ठीक है ना तू मीशेल को मेरे लिए छोड़ दे ।,12,SOV,Transitive,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,410,अबे उल्लू_के_पठे तू मेरी खाट खड़ी कर रहा है ।,10,SOV,Transitive,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,424,तू मेरे को इन्फॉर्म करता रह ।,7,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,443,इस बार दिवाली पूजा मेरे पापा कर रहे हैं यहाँ पर पोर्ट रीजनल सेंटर में ।,16,OSV,Transitive,2.142857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,479,देख मैरी अपने आप अपना भाव बहुत ही बढ़ा दिया मतलब ।,12,SOV,Transitive,3.1
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,480,अबे मैं ने मैरी को देखा था कल परसों ।,10,SOV,Transitive,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,510,अब तू उस को 1 भी मेल मत भेजियो किसी तरीके से भी ।,14,S-IO-O-V,Ditransitive,2.8333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,530,अबे अगर तू इस को थोड़ा सा अ_वो करेगा ना खीचेगा इस चीज़ को तो अट्रैक्शन होगा ।,18,SOV,Transitive,3.5625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,535,अगर तू उस से बात नहीं करेगा ना उस की भैया फ़ुल 3 4 मेल आ जाएँगी ।,18,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,549,मतलब मेरे को कितना वेट करना पड़ेगा तू समझ साले ।,11,OSV,Transitive,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,552,तू उस को भेजने का नहीं बिलकुल भी किसी तरीके से भी ।,13,SOV,Transitive,2.090909090909091
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,559,हाँ जिस से पता लगे कि ये काम कर रहा है ।,12,SOV,Transitive,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,577,तीनो लड़की का नाम आना है याह तो तीनो आना से मैं ने आज बात की ।,17,OSV,Transitive,3.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,586,तू भी साला कंप्यूटर यूज़ नहीं करता है वरना कूली बात कर सकते हैं ।,15,SOV,Transitive,2.4615384615384617
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,640,लोग मेरे को कहते थे अबे तेरे को कुछ हो गया फ़िर क्या करेगा कल के दिन तू ।,19,SOV,Transitive,2.588235294117647
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,695,वो ना वो करते हैं ।,6,SOV,Transitive,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,699,उस ने गोरी लड़की से शादी की है ।,9,SOV,Transitive,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,702,और उस की बहुत बड़ी कम्पनी है जिस में 800 लोग काम करते हैं ।,15,SOV,Transitive,2.3846153846153846
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,716,वो चाहता है कि उसे कोई 1 बंदा मिले जो उस के साथ में रह सके ।,17,SOV,Transitive,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,724,हाँ तो मैं ने कहा पार्टटाइम कोई क्या करेगा ।,10,OSV,Transitive,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,730,वो मेरे को सब कुछ देखना पड़ेगा ।,8,SOV,Transitive,2.1666666666666665
