File,Sent_ID,Sentence,Length,Word Order,Category,dependency length,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_difluency,sub_hesitation,sub_repair,obj ID,object,obj_subset_words,obj_subset length,obj_subset_char_length,obj_difluency,obj_hesitation,obj_repair,iobj ID,iobject,iobj_subset_words,iobj_subset_length,iobj_subset_char_length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,587,वो उस ने भी 1 2 बार मेल भेजी थी उस को ।,13,S-O-IO-V,Ditransitive,2.4545454545454546,2,उस,"['उस ने', 'भी']",2,6,0,0,0,8,मेल,['मेल'],1,3,0,0,0,11,उस,"['उस ने', 'भी']",3,6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,597,हाँ वो मेल वेल भेजता रहता है ।,8,SOV,Transitive,2.1666666666666665,2,वो,['वो'],1,2,0,0,0,3,मेल,"['मेल', 'वेल']",2,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,598,कुछ उस को चहिए रहता है उस के अकाउंट से ।,11,OSV,Transitive,2.0,2,उस,['उस को'],1,4,0,0,0,1,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,611,तो मैं किसी को मिल नहीं रहा ।,8,SOV,Transitive,2.1666666666666665,2,मैं,['मैं'],1,3,0,0,0,3,किसी,['किसी को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,614,मेरे को फ़ाइल कैबिनेट चाहिए ।,6,SOV,Transitive,1.75,1,मेरे,['मेरे को'],1,6,0,0,0,4,कैबिनेट,"['कैबिनेट', 'फ़ाइल']",2,11,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,617,वो फ़ाइट मारता रहता था तक याद आता था कि फ़ाइल कैबिनेट चाहिए ।,15,SOV,Transitive,2.1538461538461537,1,वो,['वो'],1,2,0,0,0,2,फ़ाइट,['फ़ाइट'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,626,इधर तो तुम थोड़ा आवाज उठाओ ना ।,8,SOV,Transitive,2.0,3,तुम,['तुम'],1,3,0,0,0,5,आवाज,"['आवाज', 'थोड़ा']",2,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,627,भई हम को अमेरिकन एक्सप्रेस कॉरपोरेट कार्ड मिल रहा है अभी ।,12,SOV,Transitive,2.5,2,हम,['हम को'],1,4,0,0,0,7,कार्ड,"['कार्ड', 'एक्सप्रेस', 'अमेरिकन', 'कॉरपोरेट']",4,29,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,631,कॉरपोरेट तो किसी को भी मिल जाता है ।,9,OSV,Transitive,2.142857142857143,3,किसी,"['किसी को', 'भी']",2,8,0,0,0,1,कॉरपोरेट,"['कॉरपोरेट', 'तो']",2,10,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,671,तो इसलिए मैं ने बस वो रखा हुआ है ।,10,SOV,Transitive,2.75,3,मैं,['मैं ने'],1,5,0,0,0,6,वो,['वो'],1,2,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,703,मैं भी यही करता हूँ ।,6,SOV,Transitive,1.5,1,मैं,"['मैं', 'भी']",2,5,0,0,0,3,यही,['यही'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,707,अब इस से अच्छा मैं कैश ही ले लेता ।,10,SOV,Transitive,2.625,5,मैं,['मैं'],1,3,0,0,0,6,कैश,"['कैश', 'ही']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,725,तू ने बोला तो मेरे को चीज़ याद आ गया ।,12,SOV,Transitive,2.7,5,मेरे,['मेरे को'],1,6,0,0,0,8,चीज़,"['चीज़', '1']",2,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase1\Phase1_gold\hi_6585_gold.conllu,801,एनिवेज़ खुद रिसर्च करते हैं तो दूसरे की रिसर्च में भी हेल्प कर देना चहिए ।,16,SOV,Transitive,2.642857142857143,2,खुद,['खुद'],1,3,0,0,0,3,रिसर्च,['रिसर्च'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,14,क्या कहते हैं और तेरे को चेक मिल गया कि नहीं मिला अभी तक ।,15,SOV,Transitive,2.3846153846153846,5,तेरे,['तेरे को'],1,6,0,0,0,7,चेक,['चेक'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,59,उस को मैं गालियाँ नहीं दे सकता ।,8,IO-S-O-V,Ditransitive,2.1666666666666665,3,मैं,['मैं'],1,3,0,0,0,4,गालियाँ,['गालियाँ'],1,7,0,0,0,1,उस,['मैं'],1,3
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,63,उसे हिंदी समझ में आती है ।,7,SOV,Transitive,2.2,1,उसे,['उसे'],1,3,0,0,0,2,हिंदी,['हिंदी'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,79,जो एमबीए बन गया ना ।,6,SOV,Transitive,1.5,1,जो,['जो'],1,2,0,0,0,2,एमबीए,['एमबीए'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,84,उस को कुछ इन्फ़र्मेशन चाहिए रात को 12 बजे फ़ोन किया ।,12,SOV,Transitive,2.1,1,उस,['उस को'],1,4,0,0,0,4,इन्फ़र्मेशन,"['इन्फ़र्मेशन', 'कुछ']",2,14,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,89,तो अब मेरे को उसे बोलना पड़ा कि भाई मैं तेरे को कल फ़ोन करूँगा ।,16,SOV,Transitive,3.5714285714285716,10,मैं,['मैं'],1,3,0,0,0,11,तेरे,['तेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,90,अब मेरे को पैसा लगेगा यार ।,7,SOV,Transitive,2.0,2,मेरे,['मेरे को'],1,6,0,0,0,4,पैसा,['पैसा'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,143,तो मेरे को वो लड़की भी भाव नहीं दे रही है ।,13,IO-S-O-V,Ditransitive,2.727272727272727,6,लड़की,"['लड़की', 'वो', 'भी']",3,8,0,0,0,8,भाव,['भाव'],1,3,0,0,0,3,मेरे,"['लड़की', 'वो', 'भी']",3,8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,151,अबे उस को 1 बार तू साले फटकार दे ।,10,OSV,Transitive,2.75,6,तू,['तू'],1,2,0,0,0,2,उस,['उस को'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,152,नहीं यार अभी मैं परसों उस से बात कर रहा था कंप्यूटर पे ।,14,SOV,Transitive,2.9166666666666665,4,मैं,['मैं'],1,3,0,0,0,6,उस,['उस से'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,154,मेरे को ही हमेशा बात शुरू करनी पड़ती है ।,10,SOV,Transitive,2.25,1,मेरे,"['मेरे को', 'ही']",2,8,0,0,0,5,बात,['बात'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,155,मैं ने बात शुरू की तो बोलती है कि आज कल तू मेरे को ज्यादा भाव देता है ।,19,SOV,Transitive,2.9411764705882355,1,मैं,['मैं ने'],1,5,0,0,0,3,बात,['बात'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,155,मैं ने बात शुरू की तो बोलती है कि आज कल तू मेरे को ज्यादा भाव देता है ।,19,S-IO-O-V,Ditransitive,2.9411764705882355,12,तू,['तू'],1,2,0,0,0,16,भाव,"['भाव', 'ज्यादा']",2,9,0,0,0,13,मेरे,['तू'],1,2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,163,तो अब उस को कुछ मत करियो ।,9,SOV,Transitive,3.7142857142857144,2,तू,['तू'],1,2,0,0,0,6,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,165,मैं कुछ नहीं किया ।,5,SOV,Transitive,2.0,1,मैं,['मैं'],1,3,0,0,0,2,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,167,उस ने मेरे को नहीं देखा होगा लेकिन मैं ने तो उसे देखी थी ।,15,SOV,Transitive,2.5384615384615383,1,उस,['उस ने'],1,4,0,0,0,3,मेरे,['मेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,167,उस ने मेरे को नहीं देखा होगा लेकिन मैं ने तो उसे देखी थी ।,15,SOV,Transitive,2.5384615384615383,9,मैं,"['मैं ने', 'तो']",2,7,0,0,0,12,उसे,['उसे'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,168,तो मैं तो उस के हाय तक नहीं किया ।,10,SOV,Transitive,3.375,2,मैं,"['मैं', 'तो']",2,5,0,0,0,6,हाय,['हाय तक'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,176,आज मैं ने उसे भेजा ही नहीं तो वो वेट कर रही होगी कि कब बोले कब बोले ।,19,SOV,Transitive,2.235294117647059,2,मैं,['मैं ने'],1,5,0,0,0,4,उसे,['उसे'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,188,मतलब ऐसे या तो ख़तम हो जाएगी या तो वो कुछ बोलेगी ।,13,SOV,Transitive,2.909090909090909,10,वो,['वो'],1,2,0,0,0,11,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,224,तो किसी को किसी चीज़ के बारे में बताऊँगा नहीं ।,13,SOV,Transitive,3.5454545454545454,3,मैं,['मैं'],1,3,0,0,0,4,किसी,['किसी को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,225,जब भी मैं आ के सब को बताता हूँ ना वो ख़तम हो जाती है ।,16,SOV,Transitive,2.5,3,मैं,['मैं'],1,3,0,0,0,6,सब,['सब को'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,246,तो ना वो 1 लड़की को कहती है ।,9,SOV,Transitive,2.2857142857142856,3,वो,['वो'],1,2,0,0,0,5,लड़की,"['1', 'लड़की को']",2,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,270,मैं ने कहा साला जिस को पसंद करो वो तो साला कुछ कहता नहीं होगा ।,16,SOV,Transitive,2.7857142857142856,9,वो,"['वो', 'करो', 'जिस को', 'पसंद', 'तो']",5,16,0,0,0,12,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,277,तो मतलब थोड़ा छोटा सा डेल्टा भाव दे दिया ना तो पौने 1 किलोग्रैम या 10 किलोग्रैम बढ़ा दिया उस का ।,23,SOV,Transitive,4.0,3,अपन,['अपन'],1,3,0,0,0,8,भाव,"['भाव', 'छोटा', 'थोड़ा', 'सा', 'डेल्टा']",5,19,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,285,और क्या कहते हैं मतलब मेरे को उस लड़की ने बात बताई ।,13,IO-S-O-V,Ditransitive,3.0,9,लड़की,"['उस', 'लड़की ने']",2,8,0,0,0,11,बात,['बात'],1,3,0,0,0,6,मेरे,"['उस', 'लड़की ने']",3,8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,295,ने मेरे को बात बताई ।,7,S-IO-O-V,Ditransitive,2.2,1,उस,['उस ने'],1,4,0,0,0,5,बात,['बात'],1,3,0,0,0,3,मेरे,['उस ने'],2,4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,299,अब उस ने मेरे को बता तो दी ।,9,SOV,Transitive,2.2857142857142856,2,उस,['उस ने'],1,4,0,0,0,4,मेरे,['मेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,317,अब मेरे को ये लग रहा है कि ये साली ये सोचती है मेरे बारे में ।,17,SOV,Transitive,2.2666666666666666,10,साली,"['साली', 'ये']",2,6,0,0,0,11,ये,['ये'],1,2,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,347,वो बंदी खुद कसेट नहीं दे रही मुझे ।,9,S-O-IO-V,Ditransitive,1.7142857142857142,2,बंदी,"['बंदी', 'वो', 'खुद']",3,9,0,0,0,4,कसेट,['कसेट'],1,4,0,0,0,8,मुझे,"['बंदी', 'वो', 'खुद']",3,9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,355,उस ने कसेट दी शैला को ।,7,S-O-IO-V,Ditransitive,1.6,1,उस,['उस ने'],1,4,0,0,0,3,कसेट,['कसेट'],1,4,0,0,0,5,शैला,['उस ने'],2,4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,357,मैं ने उसे देखा ।,5,SOV,Transitive,1.6666666666666667,1,मैं,['मैं ने'],1,5,0,0,0,3,उसे,['उसे'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,371,तो वो मैं ने घर में वो जा के ना ऐसे ही कवर का गाने देख रहा था कौन कौन से हैं ।,23,SOV,Transitive,3.8095238095238093,3,मैं,['मैं ने'],1,5,0,0,0,15,गाने,"['गाने', 'कवर का']",2,9,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,375,फ़िर मैं ने शैला को फ़ोन किया ।,8,SOV,Transitive,2.8333333333333335,2,मैं,['मैं ने'],1,5,0,0,0,4,शैला,['शैला को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,382,कहती है वो नहीं उस ने मुझ से कसेट ली थी रिकॉर्ड करने के लिए ।,16,S-IO-O-V,Ditransitive,3.0,5,उस,['उस ने'],1,4,0,0,0,9,कसेट,['कसेट'],1,4,0,0,0,7,मुझ,['उस ने'],2,4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,384,तब उस ने मुझे बात बताई ये वाली कि उस ने मुझे दी कि मैं दूँ तुम को ।,19,S-IO-O-V,Ditransitive,2.411764705882353,2,उस,['उस ने'],1,4,0,0,0,5,बात,"['बात', 'ये वाली', 'दूँ', 'दी', 'कि', 'उस ने', 'मुझे', 'कि', 'मैं', 'तुम को']",10,34,0,0,0,4,मुझे,['उस ने'],2,4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,388,तू भी मेरे अड्वाइज़र कि तरह सब कुछ ना लाइक ठीक कर सकता है ।,15,SOV,Transitive,2.769230769230769,1,तू,"['तू', 'भी']",2,4,0,0,0,8,कुछ,"['कुछ', 'सब', 'ना']",3,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,392,मतलब लाइक मैं ने जून में मेरा एग्ज़ैम पोस्टपोन करवाया ऑगस्ट में ।,13,SOV,Transitive,3.3636363636363638,3,मैं,['मैं ने'],1,5,0,0,0,8,एग्ज़ैम,"['एग्ज़ैम', 'मेरा']",2,10,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,394,तो अब तेरे को वो पंजाबन ने तेरे को अब बताया है तो तू सब कुछ इक्वेट कर सकता है ।,21,SOV,Transitive,3.3684210526315788,6,पंजाबन,"['वो', 'पंजाबन ने']",2,10,0,0,0,8,तेरे,['तेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,394,तो अब तेरे को वो पंजाबन ने तेरे को अब बताया है तो तू सब कुछ इक्वेट कर सकता है ।,21,SOV,Transitive,3.3684210526315788,14,तू,['तू'],1,2,0,0,0,16,कुछ,"['कुछ', 'सब']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,404,तो ठीक है ना तू मीशेल को मेरे लिए छोड़ दे ।,12,SOV,Transitive,2.6,5,तू,['तू'],1,2,0,0,0,6,मीशेल,['मीशेल को'],1,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,410,अबे उल्लू_के_पठे तू मेरी खाट खड़ी कर रहा है ।,10,SOV,Transitive,2.125,3,तू,['तू'],1,2,0,0,0,5,खाट,"['खाट', 'मेरी']",2,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,424,तू मेरे को इन्फॉर्म करता रह ।,7,SOV,Transitive,2.0,1,तू,['तू'],1,2,0,0,0,2,मेरे,['मेरे को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,443,इस बार दिवाली पूजा मेरे पापा कर रहे हैं यहाँ पर पोर्ट रीजनल सेंटर में ।,16,OSV,Transitive,2.142857142857143,6,पापा,"['पापा', 'मेरे']",2,8,0,0,0,4,पूजा,"['पूजा', 'दिवाली']",2,10,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,479,देख मैरी अपने आप अपना भाव बहुत ही बढ़ा दिया मतलब ।,12,SOV,Transitive,3.1,2,मैरी,['मैरी'],1,4,0,0,0,6,भाव,"['भाव', 'अपना']",2,7,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,480,अबे मैं ने मैरी को देखा था कल परसों ।,10,SOV,Transitive,2.25,2,मैं,['मैं ने'],1,5,0,0,0,4,मैरी,['मैरी को'],1,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,510,अब तू उस को 1 भी मेल मत भेजियो किसी तरीके से भी ।,14,S-IO-O-V,Ditransitive,2.8333333333333335,2,तू,['तू'],1,2,0,0,0,7,मेल,"['मेल', '1', 'भी']",3,6,0,0,0,3,उस,['तू'],1,2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,530,अबे अगर तू इस को थोड़ा सा अ_वो करेगा ना खीचेगा इस चीज़ को तो अट्रैक्शन होगा ।,18,SOV,Transitive,3.5625,3,तू,['तू'],1,2,0,0,0,8,वो,"['वो', 'थोड़ा', 'सा']",3,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,535,अगर तू उस से बात नहीं करेगा ना उस की भैया फ़ुल 3 4 मेल आ जाएँगी ।,18,SOV,Transitive,3.0,2,तू,['तू'],1,2,0,0,0,3,उस,['उस से'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,549,मतलब मेरे को कितना वेट करना पड़ेगा तू समझ साले ।,11,OSV,Transitive,2.3333333333333335,8,तू,['तू'],1,2,0,0,0,6,करना,"['करना', 'मेरे को', 'वेट', 'कितना', 'पड़ेगा']",5,23,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,552,तू उस को भेजने का नहीं बिलकुल भी किसी तरीके से भी ।,13,SOV,Transitive,2.090909090909091,1,तू,['तू'],1,2,0,0,0,2,उस,['उस को'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,559,हाँ जिस से पता लगे कि ये काम कर रहा है ।,12,SOV,Transitive,2.2,7,ये,['ये'],1,2,0,0,0,8,काम,['काम'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,577,तीनो लड़की का नाम आना है याह तो तीनो आना से मैं ने आज बात की ।,17,OSV,Transitive,3.3333333333333335,12,मैं,['मैं ने'],1,5,0,0,0,10,आना,"['आना', 'तीनो', 'से']",3,9,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,586,तू भी साला कंप्यूटर यूज़ नहीं करता है वरना कूली बात कर सकते हैं ।,15,SOV,Transitive,2.4615384615384617,1,तू,"['तू', 'भी']",2,4,0,0,0,4,कंप्यूटर,['कंप्यूटर'],1,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,640,लोग मेरे को कहते थे अबे तेरे को कुछ हो गया फ़िर क्या करेगा कल के दिन तू ।,19,SOV,Transitive,2.588235294117647,7,तेरे,['तेरे को'],1,6,0,0,0,9,कुछ,['कुछ'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,695,वो ना वो करते हैं ।,6,SOV,Transitive,1.5,1,वो,"['वो', 'ना']",2,4,0,0,0,3,वो,['वो'],1,2,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,699,उस ने गोरी लड़की से शादी की है ।,9,SOV,Transitive,2.0,1,उस,['उस ने'],1,4,0,0,0,4,लड़की,"['गोरी', 'लड़की से']",2,10,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,702,और उस की बहुत बड़ी कम्पनी है जिस में 800 लोग काम करते हैं ।,15,SOV,Transitive,2.3846153846153846,11,लोग,"['लोग', '800']",2,6,0,0,0,12,काम,['काम'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,716,वो चाहता है कि उसे कोई 1 बंदा मिले जो उस के साथ में रह सके ।,17,SOV,Transitive,3.0,5,उसे,['उसे'],1,3,0,0,0,8,बंदा,"['बंदा', 'कोई', '1', 'रह', 'जो', 'उस के', 'उस साथ', 'उस में', 'सके']",9,29,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,724,हाँ तो मैं ने कहा पार्टटाइम कोई क्या करेगा ।,10,OSV,Transitive,2.5,7,कोई,['कोई'],1,3,0,0,0,6,पार्टटाइम,['पार्टटाइम'],1,9,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,730,वो मेरे को सब कुछ देखना पड़ेगा ।,8,SOV,Transitive,2.1666666666666665,2,मेरे,['मेरे को'],1,6,0,0,0,5,कुछ,"['कुछ', 'सब']",2,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,746,गुज्जु से मेरा इतना जमता नहीं है ।,8,OSV,Transitive,1.8333333333333333,3,मेरा,['मेरा'],1,4,0,0,0,1,गुज्जु,['गुज्जु से'],1,8,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,756,मतलब ये लोग ऐसे है इन को वीकेंड चाहिए पूरा खाली ।,12,SOV,Transitive,2.0,6,इन,['इन को'],1,4,0,0,0,8,वीकेंड,"['वीकेंड', 'खाली', 'पूरा']",3,14,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,784,अबे वो जो लड़की उस के पीछे पड़ी है उस को वो पसंद नहीं है वो ।,17,SOV,Transitive,3.1333333333333333,4,लड़की,"['लड़की', 'वो', 'जो']",3,8,0,0,0,5,उस,['उस के'],1,4,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,799,उस ने अपनी ऐसी पर्सनैलिटी बना रखी है ।,9,SOV,Transitive,1.8571428571428572,1,उस,['उस ने'],1,4,0,0,0,5,पर्सनैलिटी,"['पर्सनैलिटी', 'अपनी', 'ऐसी']",3,17,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,831,मेरे बहुत ही चिन्गूज़ लगता है यार ।,8,SOV,Transitive,1.8333333333333333,1,मेरे,['मेरे'],1,4,0,0,0,4,चिन्गूज़,"['चिन्गूज़', 'बहुत', 'ही']",3,13,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,832,पैसे तो उस से छूटते नहीं हैं ।,8,OSV,Transitive,1.8333333333333333,3,उस,['उस से'],1,4,0,0,0,1,पैसे,"['पैसे', 'तो']",2,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,833,बट बोलता है कि मैं इंडिया में कार ड्राइव करता था ।,12,SOV,Transitive,3.0,5,मैं,['मैं'],1,3,0,0,0,8,कार,['कार'],1,3,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,842,ऐसे लोग है जिन को इन चीज़ों की जिंदगी में उन की ना कोई ही नहीं होती ।,19,OSV,Transitive,4.235294117647059,15,वो,"['वो', 'कोई', 'ही']",3,7,0,0,0,11,उन,"['उन की', 'ना']",2,6,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,849,और मतलब उस को यूएसए काफ़ी अच्छा लगता है ।,10,SOV,Transitive,3.125,3,उस,['उस को'],1,4,0,0,0,5,यूएसए,['यूएसए'],1,5,0,0,0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_1580_gold.conllu,850,इंडिया उस को अच्छा नहीं लगता है ।,8,OSV,Transitive,2.3333333333333335,2,उस,['उस को'],1,4,0,0,0,1,इंडिया,['इंडिया'],1,6,0,0,0
