File,Sent_ID,Sentence,Length,Word Order,Category,dependency length 
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,285,"उन्होंने कहा कि भाजपा को रिमोर्ट कंट्रोल से चलाते हुए संघ तमाम फायदे चाहता है, पर जवाबदेही से बचता है ।",21,SOV,Transitive,3.0526315789473686
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,286,"वहीं, शुक्रवार को प्रगति मैदान में चल रहे अंतर्राष्ट्रीय व्यापार मेला में सपा अध्यक्ष और उत्तर प्रदेश के मुख्यमंत्री मुलायम सिंह यादव ने संघ प्रमुख के. एस. सुदर्शन की हिंदुओं को कम से कम तीन बच्चे पैदा करने की सलाह की जमकर खिल्ली उड़ाई ।",45,SOV,Transitive,4.255813953488372
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,288,अब मंदिर और मस्जिद के मुद्दों को लोग तवज्जो नहीं देते ।,12,OSV,Transitive,3.2
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,289,"उन्होंने कहा कि हिंदुओं के वोट बटोरने के लिए सुदर्शन जो भी करना चाहते हैं, उन्हें करने दीजिए ।",19,SOV,Transitive,3.0588235294117645
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,290,उल्लेखनीय है कि देश में जनसंख्या का सांप्रदायिक आधार पर विश्लेषण करते हुए संघ प्रमुख सुदर्शन ने बृहस्पतिवार को हिंदुओं से कहा था कि बहुसंख्यक - अल्पसंख्यकों की अवधारणा को खत्म करने के लिए उन्हें भी कम से कम तीन बच्चे पैदा करने चाहिए ।,44,SOV,Transitive,4.071428571428571
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,292,सुदर्शन के हिंदुओं के कम से कम तीन बच्चे होने का फार्मूला गुजरात में लागू करने के बारे में पूछने पर वे इस बात को टाल गए ।,28,SOV,Transitive,2.1923076923076925
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,301,सचिव ने कहा कि उन्होंने राज्यों को इस तरफ ध्यान देने की अपील के मद्देनज़र यूएनडीपी रिपोर्ट के कुछ पृष्ठों को मार्क करके राज्यों के सचिवों को भी लिखा है ।,31,SOV,Transitive,4.724137931034483
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,304,सचिव ने बताया कि संसद के शीतकालीन सत्र में सरकार राष्ट्रीय बाल आयोग का विधेयक लोक सभा और राज्य सभा में रखेगी ।,23,SOV,Transitive,4.809523809523809
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,309,काँची कामकोटि पीठ के शंकराचार्य जयेंद्र सरस्वती को कोर्ट ने आज भी किसी तरह की राहत नहीं दी ।,19,IO-S-O-V,Ditransitive,2.7058823529411766
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,310,तमिलनाडु पुलिस की इस याचिका पर कोर्ट शुक्रवार को फैसला सुनाएगा ।,12,SOV,Transitive,2.2
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,316,मद्रास हाईकोर्ट के जस्टिस आर. बालासुब्रह्मण्यम् ने शंकराचार्य के वकील राम जेठमलानी और अभियोजन पक्ष के वकील के. टी. एस. तुलसी की दलीलों को सुनने के बाद जमानत याचिका पर फैसला सुरक्षित रख लिया है ।,36,SOV,Transitive,3.735294117647059
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,317,राज्य पुलिस ने ११ नवंबर को आंध्र प्रदेश के महबूबनगर से शंकराचार्य को गिरफ्तार किए जाने की एक वीडियो रिकॉर्डिंग कोर्ट में पेश की और कहा कि आचार्य को गिरफ्तार करने से पहले सुप्रीम कोर्ट के निर्देशों का पालन किया गया था ।,43,SOV,Transitive,3.3658536585365852
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,319,"लेकिन, फर्स्ट क्लास मजिस्ट्रेट जी. उत्तमराजा ने शंकराचार्य को पुलिस रिमांड पर दिए जाने संबंधी पुलिस की याचिका पर फैसला टाल दिया ।",23,SOV,Transitive,3.2857142857142856
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,320,वह अब कल सुबह इस पर फैसला देंगे ।,9,SOV,Transitive,3.2857142857142856
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,321,पुलिस जयेंद्र सरस्वती को पाँच दिन के रिमांड पर मांग रही है ।,13,SOV,Transitive,2.5454545454545454
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,324,शंकराचार्य के जवाब को टाईप किया गया और उस पर कोर्ट ने उनके अंगूठे के निशान लिए ।,18,SOV,Transitive,3.125
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,328,पर शंकराचार्य ने इससे इंकार किया ।,7,SOV,Transitive,2.6
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,331,उन्होंने कहा कि वह उनसे इस मामले के आरोपियों को दिए गए धन और शंकररमन द्वारा लिखे गए कुछ के बारे में पूछ - ताछ करना चाहते हैं ।,28,S-IO-O-V,Ditransitive,5.423076923076923
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,333,इसका विरोध करते हुए बचाव पक्ष के वकील के. एस. दिनकरण ने कहा कि न्यायिक हिरासत में भेजे जाने के बाद मजिस्ट्रेट अपने आदेश को नहीं बदल सकते ।,29,SOV,Transitive,3.111111111111111
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,337,"उल्लेखनीय है कि भाजपा ने पार्टी विधायकों, सांसदों, जिलाध्यक्षों, वरिष्ठ पार्टी नेताओं व अन्य पदाधिकारियों को इस समारोह में शामिल होने का न्यौता दिया है ।",26,S-IO-O-V,Ditransitive,4.916666666666667
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,339,सरकार एड्स के मुफ्त इलाज की सुविधा को और अधिक समय के लिए बढ़ा रही है ।,17,S-IO-O-V,Ditransitive,2.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,341,नेशनल एड्स कंट्रोल ऑर्गिनाइजेशन के डॉ. अजय खेरा ने बताया कि सरकार ने पिछले साल अप्रैल से एड्स के इलाज को भी एचआईवी रोधी अपनी नीति में शामिल कर लिया है ।,32,SOV,Transitive,4.266666666666667
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,342,यह बात उन्होंने यहाँ देख - भाल से एचआईवी के बचाव पर एक टूलकिट लाँच करते हुए कही ।,18,OSV,Transitive,4.0625
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,352,"गौरतलब है कि पिछले साल सरकार ने पेट्रोल व डीजल के दामों में बढ़ोतरी के साथ ही ऑयल कंपनियों के लिए 11,500 करोड़ रुपये के बौंड भी जारी किए थे ।",31,SOV,Transitive,6.137931034482759
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,353,इसी के चलते ऑयल कंपनियाँ अपने घाटे पर काफी हद तक काबू कर पाई थीं ।,16,SOV,Transitive,2.9285714285714284
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,354,"उन्होंने कहा कि अगर अंतर्राष्ट्रीय बाजार में कच्चे तेल के दाम मौजूदा स्तर पर ही बने रहे तो चालू वित्त वर्ष के दौरान पेट्रो उत्पादों की बिक्री पर कंपनी को 30,000 करोड़ रुपये का नुक़सान उठाना पड़ेगा ।",38,SOV,Transitive,5.472222222222222
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,355,अकेले अप्रैल माह में इस मद में कंपनी को 2500 करोड़ रुपये का नुक़सान उठाना पड़ सकता है ।,19,SOV,Transitive,2.7058823529411766
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,364,सौ पन्नों की इस रिपोर्ट को राष्ट्रीय अल्पसंख्यक आयोग ने तैयार किया था ।,14,OSV,Transitive,1.9166666666666667
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,367,दूसरी तरफ कश्मीर में मुस्लिमों की संख्या ज्यादा होने के चलते वहाँ रहने वाले हिंदू भी अल्पसंख्यक हैं ।,19,SOV,Transitive,3.0
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,385,सिक्ख गुरुद्वारा न्यायिक आयोग (एसजीजेसी) ने शिरोमणि गुरुद्वारा प्रबंधक कमेटी (एसजीपीसी) की प्रधान बीबी जागीर कौर को एसजीपीसी की सदस्यता से बर्खास्त कर दिया और अगले पाँच साल तक उन्हें चुनाव लड़ने के अयोग्य करार दिया है ।,38,SOV,Transitive,3.1944444444444446
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,387,जागीर कौर इस फैसले को हाईकोर्ट में चुनौती देंगी ।,10,S-IO-O-V,Ditransitive,2.5
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,388,कश्मीर सिंह पट्टी की अध्यक्षता वाले तीन सदस्यीय आयोग ने मंगलवार को महत्वपूर्ण फैसले में याचिका में आरोपी बनाए गए चार अन्य लोगों को बरी कर दिया ।,28,SOV,Transitive,2.8461538461538463
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,393,आयोग ने वर्ष २००१ - २००२ के दाखिले में कोई गड़बड़ी नहीं पाई ।,13,SOV,Transitive,2.4545454545454546
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,403,यहाँ तक कि तमाम दावों के बावजूद मानव संसाधन विकास मंत्रालय अभी तक इस मामले में कोई ठोस कार्य योजना नहीं तैयार कर सका है ।,26,SOV,Transitive,4.25
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,407,प्रो. अनिल सद्गोपाल इसका सबसे बड़ा कारण उच्च शिक्षा का पुरातन बने रहना मानते हैं ।,16,SOV,Transitive,2.5714285714285716
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,409,योजना आयोग के सदस्य प्रो. भाल चंद्र मुंगेकर ने मंत्रालय को सौंपी अपनी रिपोर्ट में पहली उच्च शिक्षा की वास्तविक स्थिति बयां कर दी है ।,26,SOV,Transitive,2.5
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,415,इस बारे में मानव संसाधन विकास मंत्रालय के संयुक्त सचिव के मुताबिक अभी सरकार ने इन बिंदुओं को ध्यान में रखकर कोई कार्य योजना तैयार नहीं की है ।,29,SOV,Transitive,4.185185185185185
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,419,परिवहन मंत्री सुभाष चक्रवर्ती के साथ बैठक के बाद बंगाल टैक्सी एसोसिएशन (बीटीए) और कलकत्ता मेट्रोपॉलिटन टैक्सी ड्राईवर्स यूनियन (सीएमटीडीयू) के प्रतिनिधियों ने कहा कि वे किराया बढ़ाये जाने के सरकार के आश्वासन के बाद बुधवार से अपनी हड़ताल समाप्त कर देंगे ।,43,SOV,Transitive,4.121951219512195
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,425,इस बीच अदालत ने जमानत पर चल रहे अन्य आरोपियों को पेशी पर हाजिर होने के लिए ३ जनवरी तक की छूट दे दी ।,25,S-IO-O-V,Ditransitive,3.9130434782608696
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,433,पहले ही दिन कॉलेज परिसर में आधा दर्जन से अधिक सीनियर छात्रों ने उसे घेर लिया ।,17,SOV,Transitive,2.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,434,उन्होंने प्रशांत के साथ अभद्र व्यवहार शुरू कर दिया ।,10,SOV,Transitive,2.625
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,438,"प्रशांत के रिश्तेदार विकास टोकस के अनुसार प्रशांत लगभग दो घंटे तक कॉलेज में लहू - लुहान पड़ा रहा, लेकिन कॉलेज प्रशासन ने उसे फर्स्ट एड देने के बजाय मामले को रफा - दफा कराने का प्रयास किया ।",37,SOV,Transitive,3.7714285714285714
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,441,वहाँ डॉक्टरों ने प्रशांत की हालत देखकर उसे अस्पताल में दाखिल कर लिया ।,14,SOV,Transitive,3.4166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,449,हालांकि उन्होंने इसे रैगिंग का मामला मानने से इन्कार कर दिया ।,12,SOV,Transitive,3.1
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,449,हालांकि उन्होंने इसे रैगिंग का मामला मानने से इन्कार कर दिया ।,12,SOV,Transitive,3.1
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,453,कर्मचारी भविष्य निधि (ईपीएफ) ब्याज दर को कम करके ८.५ प्रतिशत करने के यूपीए सरकार के फैसले के विरोध में शुक्रवार को देश भर में लाखों कर्मचारी सड़कों पर उतर आए ।,32,SOV,Transitive,2.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,456,इसके अलावा उन्होंने रैली भी निकाली और जनसभाएं भी आयोजित कीं ।,12,SOV,Transitive,2.6
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,458,सीटू अध्यक्ष एम. के. पंढे ने कहा कि कर्मचारियों ने अपनी माँग के समर्थन में देश भर में स्थानीय प्रशासन और रीजनल प्रोविडेंट फंड कमिश्नरों को ज्ञापन सौंपा है ।,30,S-IO-O-V,Ditransitive,4.714285714285714
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,459,"पंढे के मुताबिक, कर्मचारियों ने कहा है कि इस माँग को पूरा कराने के लिए ट्रेड यूनियनों को आंदोलन तेज करना चाहिए क्योंकि इससे पाँच करोड़ ईपीएफ उपभोक्ता और उनके दस करोड़ आश्रित प्रभावित हो रहे हैं ।",38,SOV,Transitive,3.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,460,उन्होंने यह भी कहा कि संसद के बजट सत्र तक यह विरोध जारी रहेगा ।,15,SOV,Transitive,3.230769230769231
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,464,शनिवार से प्रारंभ हो रहे कांग्रेस के तीन दिवसीय महाधिवेशन के दौरान कई ज्वलंत मुद्दों पर पार्टी अपनी स्पष्ट रणनीति तैयार करेगी ।,23,SOV,Transitive,2.7142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,466,खासकर साझा सरकारों के इस नए राजनीतिक दौर में इन चुनावों को पार्टी काफी गंभीरता से ले रही है ।,20,OSV,Transitive,3.2222222222222223
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,479,"आने वाले विधानसभा चुनावों में प्रचार अभियान की रणनीति तय करते हुए समझा जाता है कि पार्टी नेतृत्व राजनीतिक, आर्थिक और राजनयिक मुद्दों के अलावा खेती - किसानी और गरीबी जैसे सामाजिक मसलों पर एक नए नजरिये के साथ सामने आना चाहता है ।",43,SOV,Transitive,4.170731707317073
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,481,"सोनिया गाँधी 22 जनवरी को सत्र को संबोधित करेंगी, जबकि प्रधानमंत्री मनमोहन सिंह समापन भाषण देंगे ।",17,SOV,Transitive,2.7333333333333334
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,481,"सोनिया गाँधी 22 जनवरी को सत्र को संबोधित करेंगी, जबकि प्रधानमंत्री मनमोहन सिंह समापन भाषण देंगे ।",17,SOV,Transitive,2.7333333333333334
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,484,हालांकि पार्टी प्रवक्ता आनंद शर्मा का कहना है कि हम प्रियंका को कांग्रेस का अभिन्न अंग मानते हैं ।,19,SOV,Transitive,3.176470588235294
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,488,उन्होंने राजग के मुख्यमंत्री पद के उम्मीदवार नितीश कुमार को राहुल द्रविड़ की तरह मि. डिपेंडेबल बताया है तो लोक जनशक्ति पार्टी (लोजपा) के नेता रामविलास पासवान को पाकिस्तान के विवादित अंपायर शकूर राणा जैसा करार दिया ।,38,SOV,Transitive,2.9166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,491,उन्होंने कहा कि हमने वाजपेयी सरकार में नितीश के काम को देखा है ।,14,SOV,Transitive,3.5833333333333335
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,494,"इसे अजीब संयोग ही कहा जाएगा कि विधि मंत्री हंसराज भारद्वाज ने 1985 में आंध्र प्रदेश की तत्कालीन एन. टी. रामाराव सरकार की सिफारिश पर राज्य विधान परिषद को खत्म करने संबंधी कानून को संसद में पारित कराया था, लेकिन आज 20 साल बाद एक बार फिर भारद्वाज ही संसद में इस विधान परिषद की बहाली को लेकर विधेयक लेकर आए ।",62,SOV,Transitive,5.8
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,497,उन्होंने तत्कालीन प्रधानमंत्री राजीव गांधी की सलाह ली तो उन्होंने कहा कि विधानसभा के संकल्प का पूरा सम्मान होना चाहिए ।,21,SOV,Transitive,2.3684210526315788
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,498,फलतः उन्होंने विधान परिषद को खत्म करने का विधेयक पेश किया था और वह पारित हो गया था ।,19,SOV,Transitive,2.7058823529411766
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,507,तेदेपा ने यह कहकर इसका विरोध किया कि इसके जरिए कांग्रेस सरकार अपने हारे हुए नेताओं और तथाकथित बुद्धिजीवियों को रोजगार देना चाहती है ।,25,SOV,Transitive,4.304347826086956
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,510,केंद्रीय ग्रामीण विकास मंत्रालय ने इस मसले पर राज्यों से विचार - विमर्श के लिए २७ सितंबर को राज्यों के ग्रामीण विकास मंत्रियों की बैठक बुलाई है ।,27,SOV,Transitive,4.24
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,514,डॉ. सिंह के कथन से साफ है कि अब इस कानून को गाँधी जयंती से लागू कर पाना संभव नहीं है ।,22,SOV,Transitive,3.5
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,516,मंत्रालय ने सभी मुख्यमंत्रियों को भी भेजकर इसे लागू करने के तौर - तरीकों को लेकर सलाह माँगी है ।,19,SOV,Transitive,2.4705882352941178
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,521,मंत्रालय इससे पहले इस मसले पर राज्यों के ग्रामीण विकास सचिवों की राय ले चुका है ।,17,SOV,Transitive,3.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,528,रैली जैसे ही संसद मार्ग थाने पहुँची तो उत्साही युवा पहली बैरीकेडिंग को लाँघ गए ।,16,SOV,Transitive,2.357142857142857
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,529,लेकिन भारी पुलिस बल के कारण वे दूसरी बैरीकेडिंग को पार नहीं कर सके ।,15,SOV,Transitive,3.3076923076923075
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,530,प्रदर्शन का नेतृत्व कर रहे सपा के पूर्व सांसद सी. एन. सिंह ने कहा कि हम ईंट का जवाब पत्थर से देंगे ।,23,SOV,Transitive,2.7142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,532,सांसद चंद्रभूषण सिंह ने कहा कि सोनिया गाँधी अमर सिंह और सपा की लोकप्रियता से डर गई हैं ।,19,SOV,Transitive,3.1176470588235294
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,533,पूर्व सांसद अखिलेश सिंह ने कहा कि अमर सिंह का फोन टैप कराना उनकी निजता का हनन है ।,19,SOV,Transitive,2.764705882352941
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,535,"गढ़मुक्तेश्वर से सपा विधायक मदन चौहान ने कहा कि जो काम कांग्रेस के कार्यकर्ताओं ने किया है, वह हम भी कर सकते हैं लेकिन अमर सिंह ऐसा नहीं चाहते ।",30,OSV,Transitive,3.0
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,535,"गढ़मुक्तेश्वर से सपा विधायक मदन चौहान ने कहा कि जो काम कांग्रेस के कार्यकर्ताओं ने किया है, वह हम भी कर सकते हैं लेकिन अमर सिंह ऐसा नहीं चाहते ।",30,OSV,Transitive,3.0
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,537,उनका कहना था कि दिल्ली पुलिस ने उनकी बसों को काफी देर तक रोके रखा ।,16,SOV,Transitive,3.2142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,544,अगर केंद्र ईरान के खिलाफ मतदान करना चाहता है तो उसे बिना किसी बाहरी दबाव के देश हित को ध्यान में रखकर गंभीरता से विचार करना चाहिए ।,28,SOV,Transitive,4.115384615384615
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,545,बिना लाग - लपेट करात ने यूपीए से ईरान के परमाणु मुद्दे पर इस माह के आखिर में होने वाली आईएईए की बैठक के संबंध में अपना रुख स्पष्ट करने को कहा ।,32,SOV,Transitive,4.5
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,547,उनका कहना है कि परमाणु मुद्दे पर ईरान को अलग - थलग करने के लिए अमेरिका ने भारत के समर्थन के अभियान का एक मसौदा तैयार कर लिया है ।,29,SOV,Transitive,4.037037037037037
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,548,करात ने कहा कि इस प्रस्ताव पर यूपीए को अपना रुख स्पष्ट करना होगा और विदेश नीति को देश हित में तैयार करना होगा ।,25,SOV,Transitive,3.260869565217391
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,549,उन्होंने कहा कि ७० फीसदी तेल आयात करने वाले भारत को ईरान से अच्छे संबंध बरक़रार रखने चाहिए ।,19,SOV,Transitive,3.3529411764705883
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,563,सरकार ने प्रतिबंधित उग्रवादी संगठन यूनाइटेड नेशनल लिबरेशन फ्रंट (यूएनएलएफ) के प्रस्ताव को एक सिरे से नकार दिया है ।,20,SOV,Transitive,2.7222222222222223
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,570,इसीलिए सेना ने इन संगठनों के खिलाफ अपना अभियान रोका हुआ है ।,13,SOV,Transitive,2.909090909090909
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,582,प्रशासन ने आईटीबीपी की मदद से राहत कार्य शुरू कर दिया है ।,13,SOV,Transitive,2.3636363636363638
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,606,इस बीच मौसम विभाग ने पुनः मध्य भारत के कुछ हिस्सों में बारिश की संभावना व्यक्त की है ।,19,SOV,Transitive,3.6470588235294117
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,609,अतिरिक्त संसाधन जुटाने की आवश्यकता और चार करोड़ लाभार्थियों को उनके निवेश का बेहतर रिटर्न देने के लिए कर्मचारी भविष्य निधि संगठन (ईपीएफओ) के बोर्ड ने सोमवार को अंतर्राष्ट्रीय सलाहकार फर्म मर्सर को नियुक्त किया है ।,37,SOV,Transitive,3.3714285714285714
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,611,नियुक्ति के चार माह के भीतर मर्सर को अपनी रिपोर्ट देनी है और इसे सिर्फ एक ही बार में ३४ लाख फीस दी जाएगी ।,25,SOV,Transitive,2.9565217391304346
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,613,श्रमिक संगठनों का कहना था कि यह फैसला तो वित्त मंत्रालय पर छोड़ देना चाहिए जो ईपीएफ निवेश की मंजूरी देता है ।,23,SOV,Transitive,2.8095238095238093
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,615,"यह पूछे जाने पर कि ईपीएफ ब्याज दर ९.५ फीसदी करने के बाद ९२७ करोड़ के घाटे को सरकार किस तरह पूरा करेगी राव ने कहा, सरकार इस पैसे का इंतजाम करेगी ।",33,OSV,Transitive,4.129032258064516
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,616,लोगों को अब इस बारे में चिंता छोड़ देनी चाहिए ।,11,SOV,Transitive,2.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,619,श्रम मंत्री राव ने बताया कि मर्सर की रिपोर्ट पर सीबीटी निवेश पैटर्न को पुनर्गठित करने के बारे में अपना निर्णय लेगा ।,23,SOV,Transitive,4.095238095238095
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,625,पूर्व अटॉर्नी जनरल सोली सोराबजी ने कहा है कि सांसदों के निष्कासन मामले में सुप्रीम कोर्ट के नोटिस पर लोकसभा अध्यक्ष सोमनाथ चटर्जी को जवाब देना चाहिए ।,28,SOV,Transitive,3.5384615384615383
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,627,लोकसभा अध्यक्ष ने जो फैसला लिया उस पर उन्हें अपना रुख स्पष्ट करना चाहिए ।,15,SOV,Transitive,2.3846153846153846
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,627,लोकसभा अध्यक्ष ने जो फैसला लिया उस पर उन्हें अपना रुख स्पष्ट करना चाहिए ।,15,SOV,Transitive,2.3846153846153846
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,630,उन्होंने यह भी कहा कि इस संबंध में उन्होंने शांति भूषण समेत देश के जाने - माने संविधान विशेषज्ञों से बात की है ।,23,SOV,Transitive,4.619047619047619
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,632,विज्ञप्ति में आगे कहा है कि इस कार्यक्रम में नलसार के कुलपति प्रोफेसर रणबीर सिंह ने भी अपने विचार रखे ।,21,SOV,Transitive,3.6315789473684212
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,645,सिंह ने कहा कि उन्होंने अपनी यात्रा की जानकारी पार्टी नेताओं को दे दी है ।,16,S-O-IO-V,Ditransitive,3.2142857142857144
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,648,बलूचिस्तान पर हाल ही में अमेरिका द्वारा की गई टिथी के बारे में सिंह ने कहा कि वह पाकिस्तान सरकार और बलूचिस्तान की राजनीति में दखल नहीं देंगे ।,29,SOV,Transitive,3.4444444444444446
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,651,उन्होंने कहा कि इस संबंध में शोध जारी है और तीर्थ - यात्रा से लौटने के बाद मैं पुस्तक लिखना शुरू करूँगा ।,22,SOV,Transitive,3.25
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,653,कांग्रेस ने जनता पार्टी के अध्यक्ष सुब्रह्मण्यम् स्वामी के पार्टी आलाकमान सोनिया गाँधी पर लगाए गए आरोपों को खारिज कर दिया है ।,23,SOV,Transitive,2.5714285714285716
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,656,प्रवक्ता ने इस बात से भी साफ इन्कार किया कि प्रवर्तन निदेशालय के किसी बड़े अफसर ने कांग्रेस अध्यक्ष सोनिया गाँधी से मुलाकात की थी ।,26,SOV,Transitive,3.4166666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,658,वोल्कर मामले की जाँच कर रहे प्रवर्तन निदेशालय के किसी अफसर ने कांग्रेस अध्यक्ष से कोई मुलाकात नहीं की है ।,21,S-IO-O-V,Ditransitive,1.894736842105263
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,659,२८ दिसंबर को पार्टी के १२०वें स्थापना दिवस का जिक्र करते हुए उन्होंने कहा कि पार्टी अध्यक्ष पुणे में स्थापना दिवस मनाएगीं ।,23,SOV,Transitive,2.6666666666666665
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,668,पासवान ने कहा कि इस बार उनकी पार्टी राज्य में मुख्यमंत्री पद के लिए किसी भी दल के मुस्लिम उम्मीदवार को स्वीकार नहीं करेगी ।,25,SOV,Transitive,5.565217391304348
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,672,उन्होंने कहा कि लोजपा बिहार का विकास चाहती है ।,10,SOV,Transitive,2.625
../UD_Hindi-HDTB\hi_hdtb-ud-test.conllu,676,मुगल सम्राट जहांगीर और शाहजहां के काल की सोने की दो बेशकीमती मोहरों को तस्करी कर भारत से बाहर पहुंचा दिया गया और अब ये एक विदेशी बैंक के खजाने की शोभा बढ़ा रही हैं ।,36,SOV,Transitive,2.8823529411764706
