File,Sent_ID,Sentence,Length,Category,Average Dependency 
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,762,उन्होंने भाजपा में अपने प्रवेश का भी समर्थन किया ।,10,s_obl_v,2.625
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,765,उन्होंने कहा कि अगर लोगों को बेहतर शिक्षा और अवसर मिले तो उनमें आत्म विश्वास बढ़ता है और वे जीवन में परिवार का समर्थन नहीं लेंगे ।,27,obl_sv,4.08
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,766,वरुण ने कहा कि जिस तरह से भाजपा ने गठबंधन सरकार को संचालित किया और भारत को विभिन्न क्षेत्रों में प्रतिष्ठा प्रदान की उससे प्रभावित होकर ही वे भाजपा में शामिल हुए ।,33,s_obl_v,4.709677419354839
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,768,"उन्होंने कहा कि कुछ लोगों को इस बात पर आश्चर्य हो सकता है कि गांधी परिवार का सदस्य होने के बावजूद मैं भाजपा में कैसे शामिल हो गया, लेकिन हम पार्टी नहीं विचार धारा का सम्मान करते हैं ।",39,s_obl_v,3.918918918918919
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,769,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,25,obl_sv,3.4782608695652173
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,772,वरुण के अनुसार वे अपनी राजनीतिक पृष्ठभूमि का लाभ नहीं उठाना चाहते ।,13,obl_sv,2.909090909090909
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,780,लेकिन उन्होंने कांग्रेस के साथ चुनावी तालमेल की भी इच्छा जताई है ।,13,s_obl_v,3.5454545454545454
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,790,बहरहाल आयोग को दंगे भड़काने में भूमिका होने की बाबत उनके खिलाफ कोई साक्ष्य नहीं मिला है ।,18,obl_sv,3.625
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,791,वसंत साठे के मामले में मुख्त्यार सिंह नामक एक व्यक्ति ने उनके गुरुद्धारा रकाबगंज में होने का दावा किया था ।,21,s_obl_v,2.526315789473684
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,791,वसंत साठे के मामले में मुख्त्यार सिंह नामक एक व्यक्ति ने उनके गुरुद्धारा रकाबगंज में होने का दावा किया था ।,21,obl_sv,2.526315789473684
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,811,इफ्तखार ने सिमी की कई बैठकों में हिस्सा लिया ।,10,s_obl_v,2.375
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,821,इनके बारे में कहा गया है कि इन संगठनों ने देश के परमाणु कार्यक्रम में सहयोग दिया है ।,19,s_obl_v,3.1176470588235294
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,829,इससे पहले हिमाचल के प्रशासनिक सूत्रों ने अफसरों समेत २२ जवानों के डूबने की पुष्टि कर दी थी ।,19,obl_sv,2.8823529411764706
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,829,इससे पहले हिमाचल के प्रशासनिक सूत्रों ने अफसरों समेत २२ जवानों के डूबने की पुष्टि कर दी थी ।,19,obl_sv,2.8823529411764706
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,833,नायब सूबेदार विद्याधरन भी सतलुज में बह गए हैं ।,10,s_obl_v,1.75
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,838,खारो में निर्माणाधीन पुल के क्षतिग्रस्त होने से किन्नौर जिले में जनजीवन के पटरी पर लौटने में अब और भी समय लगेगा ।,23,obl_sv,3.0476190476190474
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,839,गौरतलब है कि सतलुज नदी में २६ जून को आई बाढ़ के कारण खारो व पोआरी में बने पुल बह गए थे ।,23,obl_sv,3.5238095238095237
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,844,"दोपहर तक सब कुछ ठीक ठाक चल रहा था, मगर दोपहर बाद करीब पौने एक बजे अचानक ही यह पुल टूट गया ।",23,obl_sv,3.2857142857142856
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,846,पुल के निर्माण कार्य को अंजाम दे रहे चार जवान ही डूबने से बचे हैं ।,16,s_obl_v,1.7142857142857142
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,852,खारो में बना यह पुल चौथी बार बहा है ।,10,s_obl_v,1.5
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,853,तीन बार सतलुज की बाढ़ इसे बहा ले गई तो एक बार यह क्षतिग्रस्त हो चुका है ।,18,obl_sv,2.3125
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,853,तीन बार सतलुज की बाढ़ इसे बहा ले गई तो एक बार यह क्षतिग्रस्त हो चुका है ।,18,obl_sv,2.3125
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,859,"कुछ दिन पहले तक यहां बंदूकों की आवाजें गूंजा करती थीं, लेकिन अब जम्मू - कश्मीर के उरी क्षेत्र का कमान पोस्ट नियंत्रण रेखा से बंटे राज्य का एक द्वार बन गया है ।",33,obl_sv,3.6129032258064515
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,861,बृहस्पतिवार को श्रीनगर - मुजफ्फराबाद बस सेवा शुरू होने से उरी के लोगों को एक नई उम्मीद मिली है ।,19,obl_sv,2.2941176470588234
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,862,कमान पोस्ट के नजदीक सीमावर्ती गांव उरूसा के ७२ - वर्षीय मोहम्मद जमान ने बताया कि 'मेरा यह सपना था कि मेरे मरने से पहले यह सड़क खुल जाए और मेरा यह सपना साकार हो गया,36,obl_sv,2.4705882352941178
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,865,भावविह्वल जमान ने कहा कि राज्य के बंटवारे से पहले उरी मुजफ्फराबाद की तहसील हुआ करता था ।,18,obl_sv,3.0625
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,873,उरी के लोग बस सेवा शुरू होने से बहुत खुश हैं और संघर्ष विराम के लिए उन्होंने दोनों देश की सरकारों को धन्यवाद दिया ।,25,obl_sv,3.347826086956522
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,874,उन्होंने कहा कि संघर्ष विराम के कारण उनका जीवन सुरक्षित और जीने के काबिल हो गया है ।,18,obl_sv,4.0625
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,881,इसके अलावा उन्होंने कहा कि भारत पाकिस्तान के सभी प्रस्तावों पर विचार करने को तैयार है लेकिन वह नक्शे में तब्दीली स्वीकार करके दूसरे बंटवारे को न्योता नहीं दे सकता ।,31,obl_sv,3.896551724137931
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,890,विपक्ष में रहते हुए सिंह ने लिखा था कि भारत जैसा गुटनिरपेक्ष राष्ट्र कभी भी नाटो शक्ति वाले अमेरिका का स्वाभाविक सहयोगी नहीं हो सकता ।,26,s_obl_v,3.5
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,900,बाजार में इसके तीन रूपों ने जादू कर रखा है ।,11,obl_sv,2.111111111111111
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,914,वर्ष २००४ - ०५ के लिए यूपीए सरकार के पहले बजट को पेश करने के बाद चिदंबरम ने कहा कि हमने यह दिखा दिया है कि हमारी सरकार को जनता के हितों का पूरा ध्यान है और वह साहसी फैसले लेने से पीछे नहीं हटती ।,45,s_obl_v,3.0232558139534884
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,929,प्राचीन 'ग्रेट अंडमानीज' आदिवासी सुनामी लहरों के कहर से बच गए ।,12,s_obl_v,1.8
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,936,पोर्ट ब्लेयर के एक सरकारी अस्पताल में भर्ती ग्रेट अंडमानीज जनजाति के राजा जिरोकी ने बताया कि सुनामी में उनकी जनजाति का कोई हताहत नहीं हुआ है ।,28,obl_sv,2.5384615384615383
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,938,इसके बाद हमें भूखे रहना पड़ा,7,obl_sv,1.8
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,942,इस मौके का फायदा उठाते हुए इनके राजा जिरोकी ने यहां मिरगी का इलाज कराया ।,16,s_obl_v,2.357142857142857
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,943,लाल टी - शर्ट और शॉर्टस पहने जिरोकी टूटी - फूटी हिंदी में बताते हैं कि झटके से उनके घर हिलने लगे ।,21,obl_sv,2.3684210526315788
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,944,इसके बाद मैंने सभी को भागने के निर्देश दिए ।,10,obl_sv,2.75
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,950,स्वतंत्र अंडमान निकोबार सोसाइटी के प्रमुख समीर आचार्य ने बताया कि उन्होंने इन आदिवासियों का बारीकी से अध्ययन किया है ।,21,s_obl_v,2.5789473684210527
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,951,इनमें अपनी पुरानी परंपराओं का कोई भी चिन्ह नजर नहीं आता ।,12,obl_sv,2.7
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,954,आदिवासी नेता ने माना कि उनकी जिंदगी उनके पूर्वजों की जीनवशैली से एकदम बदल चुकी है ।,17,s_obl_v,3.1333333333333333
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,961,सुरमई को पोर्टब्लेयर रास नहीं आया ।,7,s_obl_v,2.4
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,963,मुझे यहां अच्छा नहीं लग रहा है ।,8,s_obl_v,2.1666666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,965,"लेकिन, उनके पति जिरोकी इससे असहमत थे ।",8,s_obl_v,2.3333333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,983,सुप्रीम कोर्ट के निर्देश पर २९ मार्च से रिहायशी इलाकों में चल रही व्यावसायिक गतिविधियों को बंद किए जाने की कार्रवाई शुरू होनी है ।,25,obl_sv,2.391304347826087
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,984,इस मामले में एमसीडी के प्रवक्ता दीप माथुर का कहना है कि निगम सुप्रीम कोर्ट के आदेश से बंधा हुआ है ।,22,s_obl_v,2.6
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1001,"सरकार ने वर्तमान वित्तीय वर्ष में लाभदायी सार्वजनिक क्षेत्र के उपक्रमों (पीएसयू) की ४,००० करोड़ रुपये तक के सीमित विनिवेश की घोषणा की है ।",25,s_obl_v,3.4782608695652173
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1002,"यूपीए सरकार ने पिछली राजग सरकार २००३ - ०४ के १४,५०० करोड़ के विनिवेश लक्ष्य में साढ़े दस हजार करोड़ की कटौती की है ।",24,s_obl_v,2.6818181818181817
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1005,चिदंबरम ने सार्वजनिक क्षेत्र के उपक्रमों के पुनर्गठन के लिए एक बोर्ड (बीआरपीएसई) के गठन का ऐलान किया ।,19,s_obl_v,2.8823529411764706
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1016,विनिवेश से मिलने वाले धन के इस्तेमाल के बारे में वित्त मंत्री ने कहा कि विनिवेश से मिलने वाला राजस्व भारत सरकार के कोष का हिस्सा होगा ।,28,obl_sv,2.769230769230769
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1025,उन्होंने कहा कि राजकोषीय जिम्मेदारी से संतुलित अर्थ - व्यवस्था सुनिश्चित हो सकेगी ।,13,obl_sv,3.0
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1026,प्रधानमंत्री ने राजग सरकार पर आरोप लगाया कि ग्रामीण क्षेत्र के लिए उन्होंने खास उपाय नहीं किए ।,18,obl_sv,3.1875
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1028,वाटरशेड सिंचाई कार्यक्रम और अन्य उपाय से कृषि क्षेत्र को ही मजबूती मिलेगी ।,14,obl_sv,2.6666666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1037,रासायनिक खादों के बिना खेती के अस्तित्व की बात करने वाले सिर्फ कल्पनाओं में ही जी रहे हैं ।,19,s_obl_v,2.1176470588235294
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1038,रासायनिक खादों से भूमि व मनुष्य को होने वाले नुकसान को दरकिनार करते हुए नार्मन ने कहा कि अगर केमिकल फर्टीलाईज़र न हों तो अन्न को लेकर दुनिया में अफरा - तफरी उत्पन्न हो जाएगी ।,35,obl_sv,3.393939393939394
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1040,"उस समय अमेरिका व अन्य पश्चिमी देशों की यह सोच थी कि भारत अन्न उत्पादन में आत्म - निर्भर नहीं हो पाएगा, लेकिन भारत ने सारी दुनिया को अचंभित कर दिया ।",31,s_obl_v,3.4482758620689653
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1050,"उन्होंने कहा कि भारत में अन्न तो काफी पैदा हो रहा है, लेकिन बहुत से लोगों के पास उसे खरीदने के लिए पैसे नहीं हैं ।",26,obl_sv,3.5833333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1050,"उन्होंने कहा कि भारत में अन्न तो काफी पैदा हो रहा है, लेकिन बहुत से लोगों के पास उसे खरीदने के लिए पैसे नहीं हैं ।",26,obl_sv,3.5833333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1061,मुठभेड़ में कुल चार सुरक्षाकर्मी शहीद हुए व सात घायल हुए ।,12,obl_sv,2.3
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1062,इसके अलावा आयकर विभाग के एक कर्मचारी की लाश भी बरामद हुई है ।,14,obl_sv,2.25
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1064,"दोनों आतंकियों के पास से दो एसॉल्ट राइफलें, सात मैगज़ीन व अन्य विस्फोटक सामग्री मिली है ।",17,obl_sv,3.066666666666667
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1067,"जम्मू - कश्मीर पुलिस के एसओजी दस्ते के जवान जैसे ही इमारत में दाखिल हुए, दूसरे आतंकी ने फायरिंग शुरू कर दी ।",22,s_obl_v,2.15
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1070,"इसके बाद आतंकी तभी फायर करता था, जब सुरक्षाकर्मी इमारत के उस हिस्से में दाखिल होने का प्रयास करते, जहाँ वह पोजीशन लिए हुए था ।",26,obl_sv,3.4166666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1071,"शाम ४.३० बजे के करीब एसओजी के सुरक्षा - बलों ने आतंकी जिस कमरे में छिपा था, उसमें पहले हथगोले फेंके और बाद में फायरिंग की ।",26,s_obl_v,3.6666666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1073,बाहर जवान पोजीशन लिए तैयार खड़े थे ।,8,obl_sv,2.3333333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1075,डोडा में हुई मुठभेड़ में भी सेना का एक जवान शहीद हुआ है ।,14,obl_sv,2.0
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1081,'एशियन ट्रिब्यून' नामक अखबार ने सुनामी के कहर के दो दिन बाद ही प्रभाकरन के लापता होने का दावा किया था ।,22,s_obl_v,2.5
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1087,गौरतलब है कि सुनामी के कहर से श्रीलंका का ७० फीसदी तटीय इलाका प्रभावित हुआ है ।,17,obl_sv,3.6
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1092,पूरा देश इस समय दैवी आपदा से जूझ रहा है और दुख की बात है कि सरकार का जिम्मेदार मीडिया ही अफवाह फैलाकर लोगों को गुमराह करने में लगा है ।,31,s_obl_v,3.0689655172413794
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1116,"श्रीलंका सरकार यह चाहती है कि अरबों रुपये की इस पुनर्निर्माण योजना में तमिल टाईगर भी सहयोग करे, लेकिन श्रीलंका के कई प्रमुख राजनीतिक दल सरकार की इस योजना का भारी विरोध कर रहे हैं ।",36,obl_sv,3.4411764705882355
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1117,सत्तारूढ़ गठबंधन में शामिल जनता विमुक्ति पेरामुना ने धमकी दी है कि अगर इस योजना में तमिल टाईगर को शामिल किया गया तो वह सरकार से अलग हो जाएगी ।,30,s_obl_v,3.392857142857143
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1120,श्रीलंका की सुनामी पुनर्निर्माण योजना के लिए भारत ने लगभग 3 करोड़ डॉलर की मदद का प्रस्ताव दिया है ।,20,obl_sv,2.611111111111111
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1125,ये आदिवासी महाराष्ट्र से सटे छत्तीसगढ़ के जंगलों में रहते हैं ।,12,s_obl_v,2.2
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1126,अबुझमाद वन 6 हजार वर्ग किलोमीटर के क्षेत्र में फैला हुआ है ।,13,s_obl_v,2.0
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1128,यह जंगल अब माओवादियों का एक महत्वपूर्ण गढ़ बन गया है ।,12,s_obl_v,2.6
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1133,सरकार के रवैये से नाराज संसद की स्थाई समिति ने खाली पदों को न भरने पर मंत्रालय को फटकार लगाई है ।,22,obl_sv,2.25
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1134,यूपीए सरकार ने पंचायती राज संस्थाओं को मजबूत बनाने और स्थानीय निकायों को सामाजिक न्याय और आर्थिक विकास का जरिया बनाने का दावा करते हुए 27 मई 2004 को पंचायती राज मंत्रालय का गठन किया था ।,37,s_obl_v,4.285714285714286
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1137,मंत्रालय को सुचारू रूप से चलाने और प्रशासनिक काम - काज के लिए वित्त मंत्रालय ने विभिन्न ग्रेडों में कुल 66 पद सृजित किए जाने की मंजूरी दी थी ।,29,s_obl_v,3.1481481481481484
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1144,भारत और पाकिस्तान के बीच आपसी विश्वास बढ़ाने की प्रक्रिया के तहत पाकिस्तान ने भारत से जम्मू कश्मीर में सैनिकों की कटौती करने के लिए कहा है ।,28,obl_sv,3.269230769230769
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1147,पाकिस्तानी अखबार दि नेशन में राजनयिक सूत्रों के हवाले से छपी खबर के मुताबिक पाकिस्तान का मानना है कि जम्मू कश्मीर में सैनिकों की कटौती से दोनों देशों के बीच विश्वास बहाली में मदद मिलेगी ।,36,obl_sv,3.4705882352941178
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1149,दूसरी ओर भारत का कहना है कि पाकिस्तान के नियंत्रण वाले कश्मीर से आंतकवादी कैंपों को खत्म करने के बाद ही सेना में कटौती पर विचार किया जाएगा ।,29,obl_sv,3.5925925925925926
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1154,सर्वाधिक वरीयता प्राप्त देश का दर्जा देने के मामले में पाकिस्तान के वाणिज्य मंत्री हुमायूँ अख्तर खान ने कहा कि हमने ऐसे क्षेत्रों की पहचान की है जो भारत की वाणिज्यिक नीति के कारण कुप्रभावित रहे हैं ।,38,s_obl_v,2.638888888888889
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1155,"पाकिस्तान भारत के खिलाफ शुल्क, गैर - शुल्क और अर्ध - शुल्क अवरोधों की शिकायत करता रहा है ।",17,s_obl_v,3.466666666666667
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1156,भारत के इस रवैये के कारण पाकिस्तानी निर्यातकों को भारी वित्तीय नुक़सान हो रहा है ।,16,obl_sv,2.2142857142857144
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1162,उन्होंने कथित तौर पर जेलर भोला सिंह को जान से मार डालने की धमकी दी ।,16,s_obl_v,3.5714285714285716
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1167,जेल से एक फैक्स संदेश मिलने के बाद पुलिस अधीक्षक ने जेल में अतिरिक्त पुलिस बल की तैनाती के निर्देश दिए हैं ।,23,obl_sv,2.9523809523809526
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1168,कैदियों से मिलने आने वालों की भीड़ के कारण जेलकर्मियों को कठिनाइयों का सामना करना पड़ रहा था ।,19,obl_sv,2.176470588235294
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1171,"इस घटना पर सुप्रीम कोर्ट की भी निगाह है, जिसने मामले की जाँच के लिए सीबीआई से कहा है ।",20,s_obl_v,2.888888888888889
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1177,साउथ इंडियन फिशरमैन सोसाइटी फेडरेशन के अध्यक्ष विवेकानंदन ने बताया कि मछुआरों ने उनसे कहा है कि समुद्र की गहराई में खासी कमी आई है ।,26,obl_sv,2.4583333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1179,इन मछुआरों ने बताया कि मछलियाँ यह क्षेत्र छोड़ कर दूसरे स्थानों पर जा चुकी हैं ।,17,s_obl_v,3.3333333333333335
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1181,लेकिन इस बार उन्हें अधिक मछलियाँ नहीं मिलीं ।,9,obl_sv,3.0
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1194,उसकी यह इच्छा है कि वहाँ जल्द शांति और स्थिरता बहाल हो और वह विकास के रास्ते पर आगे बढ़े ।,21,obl_sv,3.5789473684210527
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1194,उसकी यह इच्छा है कि वहाँ जल्द शांति और स्थिरता बहाल हो और वह विकास के रास्ते पर आगे बढ़े ।,21,s_obl_v,3.5789473684210527
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1195,सरना ने चुनावों के दौरान माओवादियों के कई हिंसक हमलों का भी जिक्र किया ।,15,s_obl_v,3.3076923076923075
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1204,"एक अन्य सवाल के जवाब में उन्होंने कहा कि नेशनल डिफेंस यूनिवर्सिटी पर कमेटी ने इंडियन नेशनल डिफेंस यूनिवर्सिटी और नेशनल डिफेंस कॉलेज (दिल्ली), नेशनल डिफेंस एकेडमी (पुणे), इंस्टीट्यूट ऑफ डिफेंस मैनेजमेंट (सिकंदराबाद) और डिफेंस सर्विस स्टॉफ कॉलेज (वेलिंगटन) जैसे संस्थानों को इसमें शामिल करने की सिफारिश की है ।",50,obl_sv,5.854166666666667
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1216,उनका मानना है कि जब तक नेपाल में लोकतंत्र की स्थापना नहीं हो जाती तब तक वहाँ के नागरिक घुटते ही रहेंगे ।,23,obl_sv,3.5238095238095237
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1224,इस मौके पर एअर मार्शल मलिक ने वायुसैनिकों से बेहतर अभ्यास कर भारतीय वायु सेना की प्रतिष्ठा बढ़ाने का आह्वान किया ।,22,obl_sv,3.8
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1226,उन्होंने कहा कि इस अभ्यास से उन्हें एक अलग माहौल में उड़ान भरने की एक बड़ी चुनौती मिलेगी ।,19,obl_sv,4.411764705882353
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1228,जिसमें सुखोई विमानों को फ्रांस की वायुसेना के मिराज २००० - ५ लड़ाकू विमानों के साथ - साथ पुराने मिराज २००० सी संस्करण के साथ अभ्यास करने का मौका मिल सकेगा ।,30,obl_sv,3.75
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1231,उन्होंने कहा कि हमारे वायुसेनाकर्मी फ्रांस के अनुभवों से सीख रहे हैं ।,13,s_obl_v,2.8181818181818183
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1240,जाति व्यवस्था के कारण उन्हें तमाम सामाजिक और आर्थिक दिक्कतों का सामना करना पड़ा ।,15,obl_sv,2.6923076923076925
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1243,नारायणन दस किलोमीटर पैदल चलकर स्कूल जाते थे ।,9,s_obl_v,1.8571428571428572
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1245,इंटरमीडिएट में उन्हें छात्रवृत्ति मिली ।,6,obl_sv,2.0
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1247,उन्होंने यूनीवर्सिटी में प्रवक्ता की नौकरी पाने की कोशिश की ।,11,s_obl_v,2.888888888888889
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1250,तब उसी यूनीवर्सिटी ने उनसे डिग्री स्वीकार करने का अनुरोध किया ।,12,obl_sv,3.3
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1251,नारायणन दिल्ली चले आए और भारतीय विदेश विभाग में असिस्टेंट की नौकरी की ।,14,s_obl_v,2.9166666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1254,जेआरडी टाटा की मदद से उन्होंने लंदन स्कूल ऑफ इकोनॅमिक्स में दाखिला लिया और १९४९ में लौटकर वे भारतीय विदेश सेवा में शामिल हो गए ।,26,s_obl_v,3.25
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1260,इससे अपेक्षा की जा रही है कि भारतीय सेना अपने लिए कुछ नए किस्म के हथियारों को खरीदने की व्यवस्था कर सकेगी ।,23,s_obl_v,3.8095238095238093
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1284,जब यह मामला उठा तो उस समय कांग्रेस के कम सांसद सदन में थे लेकिन उनकी मदद को रेल मंत्री लालू प्रसाद यादव व राजद के सांसद फौरन आगे आए ।,31,obl_sv,3.3448275862068964
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1285,हंगामे को नियंत्रित करने में लोकसभा अध्यक्ष सोमनाथ चटर्जी को खासी मुश्किल आई ।,14,obl_sv,2.1666666666666665
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1292,उन्होंने सफाई दी कि प्रधानमंत्री मनमोहन सिंह को लिखकर वह कह चुके हैं कि कांग्रेस अध्यक्ष लंबे समय से उनके खिलाफ ताबूत घोटाले का दुष्प्रचार कर रही हैं और अब नई सरकार को इसकी जांच करनी चाहिए ।,38,obl_sv,3.5555555555555554
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1296,उत्तेजित जॉर्ज ने कांग्रेस अध्यक्ष सोनिया गांधी पर टिथी की जिस पर सत्ताधारी दल की ओर से सदस्य भी उत्तेजित हो गए ।,23,s_obl_v,2.9523809523809526
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1308,कांग्रेस की ओर से जगदीश टाइटलर और पवन बंसल की आवाज सुनाई दे रही थी ।,16,obl_sv,2.642857142857143
../../UD_Hindi-HDTB\hi_hdtb-ud-dev.conllu,1310,सत्ताधारी दल की ओर से कुछ सदस्य जॉर्ज के इस बयान पर माफी मांगने की बात कर रहे थे ।,20,obl_sv,2.7777777777777777
